,WKT,HYBAS_ID,NEXT_DOWN,NEXT_SINK,MAIN_BAS,DIST_SINK,DIST_MAIN,SUB_AREA,UP_AREA,ENDO,COAST,ORDER,SORT,PFAF_1,PFAF_2,PFAF_3,PFAF_4,PFAF_5,PFAF_6,PFAF_7,PFAF_8,PFAF_9,PFAF_10,PFAF_11,PFAF_12
1208,"MULTIPOLYGON (((9.65833333333336 46.8625,9.65612284342451 46.863067287869,9.65221048990888 46.8660993787978,9.63839959038631 46.8673278808594,9.6375 46.8708333333334,9.63806728786895 46.8730438232422,9.64206271701392 46.8781989203559,9.64804382324222 46.8797339545356,9.65349833170576 46.8842827690972,9.65473395453562 46.8965799967448,9.65056728786895 46.9019561767578,9.64943271213111 46.9147104899089,9.64640062120229 46.9186228434245,9.64526604546444 46.9215799967448,9.64943271213111 46.9269561767578,9.65056728786895 46.9313771565756,9.65456271701392 46.9365322536893,9.66164923773874 46.9383507622613,9.66306728786895 46.9438771565755,9.66609937879777 46.9477895100912,9.6666666666667 46.9541666666667,9.67325778537329 46.9538133409288,9.67674221462677 46.9503533257379,9.7041666666667 46.95,9.71054382324222 46.9505672878689,9.71445617675784 46.9535993787978,9.71887715657555 46.9547339545356,9.73112284342451 46.9660993787978,9.75907999674482 46.9672339545356,9.76445617675784 46.963067287869,9.76887715657555 46.9619327121311,9.77278951009118 46.9589006212023,9.78429294162329 46.9577660454644,9.79513041178388 46.9675957573785,9.79654168023007 46.9782792833117,9.80221048990888 46.9797339545356,9.80612284342451 46.9827660454644,9.81164923773875 46.9841840955946,9.81335076226132 46.9908159044054,9.82012498643666 46.9925540500217,9.82140062120229 47.0022104899089,9.82859937879777 47.0102895100912,9.8291666666667 47.0125,9.83992445203996 47.0128533257379,9.84340888129343 47.0163133409288,9.8482577853733 47.0170199924045,9.85174221462677 47.0204800075955,9.86075778537329 47.0211866590712,9.86495361328128 47.0253533257379,9.86912468804256 47.0246409098308,9.87464667426218 47.0190911187066,9.87535569932729 47.0100453694662,9.88090888129343 47.0045199924045,9.8875 47.0041666666667,9.88714667426218 46.9850755479601,9.87464667426218 46.9725497775608,9.87535332573788 46.9600755479601,9.87881334092885 46.9565911187066,9.8791666666667 46.9375,9.87795172797312 46.9327660454644,9.86445617675784 46.9339006212023,9.85907999674482 46.9380672878689,9.85612284342451 46.9369327121311,9.85074666341149 46.9327660454644,9.83112284342451 46.9339006212023,9.82708333333336 46.9370313856337,9.82304382324222 46.9339006212023,9.81862284342451 46.9327660454644,9.81471048990888 46.9297339545356,9.79778951009118 46.9285993787978,9.79387715657555 46.925567287869,9.78945617675784 46.9244327121311,9.78554382324222 46.9214006212023,9.7798278808594 46.9199337429471,9.7791666666667 46.9125,9.77881334092885 46.8934088812934,9.77535332573788 46.88992445204,9.77464667426218 46.8850755479601,9.76668056911895 46.8770840115018,9.77048000759552 46.8732577853733,9.77083333333336 46.8666666666667,9.76445617675784 46.8660993787978,9.76054382324222 46.863067287869,9.75612284342451 46.8619327121311,9.75221048990888 46.8589006212023,9.73945617675784 46.8577660454644,9.73554382324222 46.8547339545356,9.73112284342451 46.8535993787978,9.72721048990888 46.8505672878689,9.72425333658857 46.8494327121311,9.71887715657555 46.8535993787978,9.71335076226131 46.855017428928,9.71159430609812 46.8618621826172,9.69362284342451 46.863067287869,9.68971048990888 46.8660993787978,9.6825866699219 46.8672339545356,9.67708333333336 46.8629686143663,9.6729166666667 46.8661980523004,9.66887715657555 46.863067287869,9.65833333333336 46.8625)))",2001167300,2001167010,2000023010,2000023010,1189.9,1189.9,160.2,418.4,0,0,2,34187,2,23,232,2326,23269,232690,2326907,23269070,232690706,2326907063,23269070630,232690706300
1209,"MULTIPOLYGON (((7.9041666666667 46.625,7.9041666666667 46.6291666666667,7.90833333333336 46.6291666666667,7.90918409559465 46.6258507622613,7.91471048990889 46.6244327121311,7.91862284342451 46.6214006212023,7.93137715657555 46.6202660454644,7.93528951009118 46.6172339545356,7.94494594997833 46.61595831977,7.94640062120229 46.6102895100912,7.94943271213111 46.6063771565755,7.95063781738284 46.5884056939019,7.95637715657555 46.5869327121311,7.96028951009118 46.5839006212023,7.96471048990889 46.5827660454644,7.97278951009118 46.5755672878689,7.97848951551653 46.5741044786242,7.99526604546444 46.5563771565755,7.99583333333337 46.5541666666667,7.9948655870226 46.5503960503472,7.98971048990889 46.5464006212023,7.98112284342451 46.5452660454644,7.97721048990889 46.5422339545356,7.97026604546444 46.5404517279731,7.97140062120229 46.5311228434245,7.97556728786896 46.5257466634115,7.97443271213111 46.5186228434245,7.97140062120229 46.5147104899089,7.96994594997833 46.5090416802301,7.96028951009118 46.5077660454644,7.95637715657555 46.5047339545356,7.94778951009118 46.5035993787978,7.94387715657555 46.5005672878689,7.9416666666667 46.5,7.93835076226132 46.4991492377387,7.9375 46.4958333333334,7.93090888129343 46.4954800075955,7.92742445203996 46.4920199924045,7.9225755479601 46.4913133409288,7.91909111870663 46.4878533257379,7.91424221462677 46.4871466742622,7.9107577853733 46.4836866590712,7.89340888129343 46.4829800075955,7.88992445203996 46.4795199924045,7.84340888129343 46.4788133409288,7.83992445203996 46.4753533257379,7.8375 46.475,7.83533969455298 46.4756174723308,7.82299363878041 46.4868825276693,7.81323513454864 46.4883026123047,7.8125 46.4958333333334,7.81993374294708 46.4964945475261,7.82140062120229 46.5022104899089,7.82443271213111 46.5061228434245,7.82556728786895 46.5176547580295,7.81306728786895 46.5311228434245,7.81193271213111 46.5465799967448,7.81609937879777 46.5519561767578,7.81751742892798 46.5574825710721,7.82304382324222 46.5589006212023,7.82791680230038 46.5626773410374,7.82973395453562 46.5674133300781,7.82556728786895 46.5727895100912,7.825 46.5875,7.83161892361114 46.5878546820747,7.84131334092885 46.5975755479601,7.84201999240454 46.60242445204,7.84548000759552 46.6059088812934,7.84619140625003 46.6107903374566,7.85174221462677 46.6163133409288,7.86075778537329 46.6170199924045,7.86424221462677 46.6204800075955,7.87325778537329 46.6211866590712,7.87745361328128 46.6253533257379,7.8857577853733 46.6246466742622,7.88995361328128 46.6204800075955,7.89409111870663 46.6211866590712,7.8975755479601 46.6246466742622,7.9041666666667 46.625)))",2000517040,2000515500,2000023010,2000023010,1189.9,1189.9,162.9,163.0,0,0,4,34188,2,23,232,2326,23268,232680,2326809,23268096,232680960,2326809602,23268096020,232680960200
1210,"MULTIPOLYGON (((7.3875 46.4541666666667,7.38418409559464 46.455017428928,7.38276604546444 46.4605438232422,7.37973395453562 46.4644561767578,7.37859937879777 46.4688771565755,7.36723395453562 46.4811228434245,7.36609937879777 46.4855438232422,7.35680304633249 46.4957929823134,7.35221048990888 46.4922339545356,7.34092000325523 46.4910993787978,7.33541666666669 46.495364718967,7.33137715657555 46.4922339545356,7.31666666666669 46.4916666666667,7.31631334092885 46.50242445204,7.30662163628475 46.5121422661676,7.30174221462676 46.5128533257379,7.29409111870662 46.5204800075955,7.27674221462676 46.5211866590712,7.27118767632381 46.5267133924696,7.27083333333336 46.5375,7.27174241807728 46.5410430908203,7.29492424858944 46.542290242513,7.29640062120228 46.5480438232422,7.30474955240888 46.5574137369792,7.31054382324221 46.5589006212023,7.32278951009117 46.5702660454644,7.32721048990888 46.5714006212023,7.3323655870226 46.5753960503472,7.33390062120228 46.5813771565755,7.3369327121311 46.5852895100912,7.3375 46.5958333333334,7.33992445203996 46.5961866590712,7.34340888129343 46.5996466742622,7.34825778537329 46.6003533257379,7.35174221462676 46.6038133409288,7.35659111870662 46.6045199924045,7.36840888129343 46.6163133409288,7.37916666666669 46.6166666666667,7.40242445203996 46.6163133409288,7.40662027994794 46.6121466742622,7.41492445203996 46.6128533257379,7.41912027994794 46.6170199924045,7.42329135470923 46.6163075764974,7.42881334092885 46.6107577853733,7.42916666666669 46.6,7.42859937879777 46.5936228434245,7.4244327121311 46.5882466634115,7.42600674099395 46.5841444227431,7.43137715657555 46.5827660454644,7.43528951009117 46.5797339545356,7.44105902777781 46.5782531738281,7.44227430555558 46.5467468261719,7.44933878580732 46.5449337429471,7.45 46.5375,7.44340888129343 46.5371466742622,7.43992445203996 46.5336866590712,7.4350755479601 46.5329800075955,7.42952236599395 46.5274546305339,7.42881334092885 46.5184088812934,7.42535332573787 46.51492445204,7.42464667426218 46.5100755479601,7.42118665907121 46.5065911187066,7.42083333333336 46.4916666666667,7.42048000759551 46.4892422146268,7.40868665907121 46.47742445204,7.40797797309031 46.4683810763889,7.39409111870662 46.4545199924045,7.3875 46.4541666666667)))",2001170790,2000516060,2000023010,2000023010,1190.2,1190.2,135.0,288.0,0,0,3,34189,2,23,232,2326,23268,232680,2326809,23268094,232680945,2326809452,23268094520,232680945200
1211,"MULTIPOLYGON (((7.21666666666669 46.3208333333334,7.21723395453562 46.3230438232422,7.22026604546444 46.3269561767578,7.22140062120228 46.3343214246962,7.20890062120228 46.3477895100912,7.207709757487 46.3699242485894,7.20195617675784 46.3714006212023,7.19680107964412 46.3753960503472,7.19583333333336 46.3791666666667,7.19640062120228 46.3855438232422,7.1994327121311 46.3894561767578,7.20056728786895 46.3938771565755,7.20776604546444 46.4019561767578,7.20890062120228 46.4147104899089,7.21276448567711 46.4196960449219,7.2061228434245 46.4214006212023,7.20096774631079 46.4253960503472,7.1994327121311 46.4313771565755,7.19640062120228 46.4352895100912,7.19583333333336 46.4416666666667,7.20221048990888 46.4410993787978,7.2075866699219 46.4369327121311,7.21471048990888 46.4380672878689,7.21862284342451 46.4410993787978,7.22304382324221 46.4422339545356,7.22695617675784 46.4452660454644,7.23971048990888 46.4464006212023,7.24362284342451 46.4494327121311,7.24804382324221 46.4505672878689,7.25195617675784 46.4535993787978,7.25748257107207 46.455017428928,7.25918409559464 46.4616492377387,7.26471048990888 46.4630672878689,7.27278951009117 46.4702660454644,7.27916666666669 46.4708333333334,7.27916666666669 46.475,7.28137715657555 46.4755672878689,7.28528951009117 46.4785993787978,7.28971048990888 46.4797339545356,7.29362284342451 46.4827660454644,7.30637715657555 46.4839006212023,7.31028951009117 46.4869327121311,7.31581590440541 46.4883507622613,7.31666666666669 46.4916666666667,7.33137715657555 46.4922339545356,7.33541666666669 46.495364718967,7.34092000325523 46.4910993787978,7.35221048990888 46.4922339545356,7.35680304633249 46.4957929823134,7.36609937879777 46.4855438232422,7.36723395453562 46.4811228434245,7.37859937879777 46.4688771565755,7.37973395453562 46.4644561767578,7.38276604546444 46.4605438232422,7.38418409559464 46.455017428928,7.3875 46.4541666666667,7.3869327121311 46.4436228434245,7.38390062120228 46.4397104899089,7.38276604546444 46.4352895100912,7.37546183268232 46.4270921495226,7.37859937879777 46.4230438232422,7.37973395453562 46.4186228434245,7.38390062120228 46.4132466634115,7.3826595730252 46.4008965386285,7.3744327121311 46.3987850613064,7.37556728786895 46.3852895100912,7.37869805230037 46.38125,7.3744327121311 46.3757466634115,7.37573886447485 46.3675462510851,7.37916666666669 46.3666666666667,7.37916666666669 46.3625,7.37827928331166 46.3590416802301,7.36758626302086 46.3576290554471,7.36306728786895 46.3522104899089,7.3625 46.35,7.33945617675784 46.3494327121311,7.33554382324221 46.3464006212023,7.3175723605686 46.3451955159505,7.31609937879777 46.3394561767578,7.31150207519534 46.3339436848959,7.28528951009117 46.3327660454644,7.28125 46.329635281033,7.27721048990888 46.3327660454644,7.27278951009117 46.3339006212023,7.26887715657555 46.3369327121311,7.26572943793405 46.3380672878689,7.25637715657555 46.3297339545356,7.25195617675784 46.3285993787978,7.24804382324221 46.3255672878689,7.23945617675784 46.3244327121311,7.23554382324221 46.3214006212023,7.22173292371964 46.3201721191406,7.22083333333336 46.3166666666667,7.21751742892798 46.317517428928,7.21666666666669 46.3208333333334)))",2001172310,2001172150,2000023010,2000023010,1193.3,1193.3,199.6,199.6,0,0,3,34190,2,23,232,2326,23268,232680,2326808,23268080,232680807,2326808075,23268080750,232680807500
1212,"MULTIPOLYGON (((9.3375 46.8083333333334,9.33664923773874 46.8116492377387,9.33112284342451 46.8130672878689,9.32721048990888 46.8160993787978,9.3186228434245 46.8172339545356,9.31471048990888 46.8202660454644,9.30195617675784 46.8214006212023,9.29804382324221 46.8244327121311,9.27695617675784 46.8255672878689,9.26785142686635 46.8336798773872,9.26609937879777 46.8382466634115,9.27026604546444 46.8436228434245,9.27140062120228 46.8688771565756,9.27453138563371 46.8729166666667,9.27043728298614 46.8781989203559,9.26445617675784 46.8797339545356,9.2590016682943 46.8842827690972,9.25776604546444 46.8965799967448,9.2619327121311 46.9019561767578,9.2625 46.9041666666667,9.31463487413197 46.9035237630209,9.31869845920141 46.9006429036459,9.33963487413197 46.8993570963542,9.34551154242624 46.8951904296875,9.3479682074653 46.8964762369792,9.35384487575958 46.9006429036459,9.35630154079864 46.8993570963542,9.36036512586808 46.8964762369792,9.37422858344187 46.8950619167752,9.37564290364586 46.8811984592014,9.38269042968753 46.8729682074653,9.38413119845923 46.8635142008464,9.3875 46.8625,9.3881039089627 46.8468363444011,9.39362284342451 46.8422339545356,9.39914923773874 46.8408159044054,9.40085076226131 46.8341840955946,9.40767211914065 46.8324337429471,9.40833333333336 46.825,9.40833333333336 46.8208333333334,9.40416666666669 46.8208333333334,9.40174221462676 46.8204800075955,9.39825778537329 46.8170199924045,9.39340888129343 46.8163133409288,9.38368869357642 46.8066196017795,9.38298000759551 46.7975755479601,9.37535332573787 46.78992445204,9.375 46.7875,9.36840888129343 46.7878533257379,9.36492445203996 46.7913133409288,9.3600755479601 46.7920199924045,9.35242445203996 46.7996466742622,9.34340888129343 46.8003533257379,9.33992445203996 46.8038133409288,9.3375 46.8041666666667,9.3375 46.8083333333334)))",2000512380,2000511470,2000023010,2000023010,1194.6,1194.6,92.4,1510.1,0,0,1,34191,2,23,232,2326,23269,232690,2326909,23269090,232690901,2326909010,23269090100,232690901000
1213,"MULTIPOLYGON (((9.45 46.7125,9.44583333333336 46.7125,9.44340888129343 46.7121466742622,9.43159111870662 46.7003533257379,9.39828694661461 46.6996466742622,9.39409111870662 46.7038133409288,9.38090888129343 46.7045199924045,9.37742445203996 46.7079800075955,9.3625 46.7083333333334,9.36214667426218 46.7107577853733,9.35868665907121 46.7142422146268,9.35798000759551 46.7183837890625,9.37881334092885 46.7392422146268,9.37951999240454 46.7482577853733,9.38298000759551 46.7517422146268,9.38368665907121 46.7600463867188,9.37951999240454 46.7642422146268,9.37881334092885 46.7732577853733,9.37535332573787 46.7767422146268,9.375 46.7875,9.37535332573787 46.78992445204,9.38298000759551 46.7975755479601,9.38368869357642 46.8066196017795,9.39340888129343 46.8163133409288,9.39825778537329 46.8170199924045,9.40174221462676 46.8204800075955,9.40416666666669 46.8208333333334,9.40833333333336 46.8208333333334,9.41909111870662 46.8204800075955,9.43924221462676 46.8003533257379,9.45242445203996 46.7996466742622,9.45625 46.795847913954,9.46078694661461 46.8003533257379,9.46492445203996 46.7996466742622,9.46840888129343 46.7961866590712,9.49583333333336 46.7958333333334,9.49640062120228 46.7894561767578,9.49953816731774 46.7854078504775,9.49167446560333 46.7765828450521,9.50612284342451 46.7630672878689,9.51164923773874 46.7616492377387,9.51335076226131 46.755017428928,9.51666666666669 46.7541666666667,9.51609937879777 46.7519561767578,9.51306728786895 46.7480438232422,9.51161261664499 46.7423750135634,9.50195617675784 46.7410993787978,9.49804382324221 46.738067287869,9.49362284342451 46.7369327121311,9.48554382324222 46.7297339545356,9.48112284342451 46.7285993787978,9.47304382324221 46.7214006212023,9.46445617675784 46.7202660454644,9.46054382324222 46.7172339545356,9.45612284342451 46.7160993787978,9.45221048990888 46.7130672878689,9.45 46.7125)))",2000512500,2000511470,2000023010,2000023010,1194.8,1194.8,100.8,1680.6,0,0,2,34192,2,23,232,2326,23269,232690,2326908,23269080,232690801,2326908010,23269080100,232690801000
1214,"MULTIPOLYGON (((8.01666666666668 46.7416666666667,8.01701999240453 46.7482577853733,8.0204800075955 46.7517422146268,8.0211866590712 46.77742445204,8.02464667426217 46.7809088812934,8.025 46.7875,8.02577260335288 46.7907803005643,8.03016594780818 46.7921488444011,8.03655921088326 46.7869703504775,8.05224829779733 46.7880296495226,8.05625 46.7912706163195,8.06155921088326 46.7869703504775,8.09391496446399 46.7880296495226,8.09775170220271 46.7911370171441,8.1 46.7916666666667,8.10061916775175 46.7801571316189,8.1061228434245 46.775567287869,8.1121041191949 46.7740322536893,8.11609937879776 46.7688771565755,8.11788160536026 46.7619327121311,8.1230438232422 46.7630672878689,8.12842000325523 46.7672339545356,8.13554382324221 46.7660993787978,8.14489610460071 46.7577660454644,8.1605438232422 46.7589006212023,8.16445617675783 46.7619327121311,8.16887715657554 46.7630672878689,8.17278951009116 46.7660993787978,8.1855438232422 46.7672339545356,8.19092000325523 46.7714006212023,8.20327029758031 46.7701595730252,8.20416666666668 46.7666666666667,8.20381334092884 46.7642422146268,8.1961866590712 46.7565911187066,8.1954800075955 46.7475755479601,8.19201999240453 46.7440911187066,8.19131334092884 46.7392422146268,8.18785332573787 46.7357577853733,8.18714667426217 46.7309088812934,8.1836866590712 46.72742445204,8.18333333333335 46.7208333333334,8.18248240152997 46.717517428928,8.17695617675783 46.7160993787978,8.1645946926541 46.7046264648438,8.15907999674481 46.7089006212023,8.14257049560549 46.7076887342665,8.1408157348633 46.7008507622613,8.13528951009116 46.6994327121311,8.12991333007814 46.6952660454644,8.11028951009116 46.6964006212023,8.10491333007814 46.7005672878689,8.09778951009116 46.6994327121311,8.09387715657554 46.6964006212023,8.08012644449871 46.6951775444879,8.07556728786894 46.6897104899089,8.075 46.6875,8.06840888129342 46.6871466742622,8.06492445203995 46.6836866590712,8.06007554796009 46.6829800075955,8.04825778537328 46.6711866590712,8.03162044949003 46.6704800075955,8.02742445203995 46.6746466742622,8.01495378282337 46.6753533257379,8.01075778537328 46.6711866590712,7.99166666666668 46.6708333333334,7.99201999240453 46.6857577853733,8.00381334092884 46.6975755479601,8.00451999240453 46.7065911187066,8.01665293375653 46.7187493218316,8.01285332573786 46.7225755479601,8.01214667426217 46.7308797200521,8.01631334092884 46.7350755479601,8.01666666666668 46.7416666666667)))",2001169530,2000515270,2000023010,2000023010,1195.7,1195.7,127.5,657.4,0,0,2,34193,2,23,232,2326,23268,232680,2326809,23268097,232680970,2326809702,23268097020,232680970200
1215,"MULTIPOLYGON (((9.7791666666667 46.9125,9.7798278808594 46.9199337429471,9.78554382324222 46.9214006212023,9.78945617675784 46.9244327121311,9.79387715657555 46.925567287869,9.79778951009118 46.9285993787978,9.81471048990888 46.9297339545356,9.81862284342451 46.9327660454644,9.82304382324222 46.9339006212023,9.82708333333336 46.9370313856337,9.83112284342451 46.9339006212023,9.85074666341149 46.9327660454644,9.85612284342451 46.9369327121311,9.85907999674482 46.9380672878689,9.86445617675784 46.9339006212023,9.87795172797312 46.9327660454644,9.8791666666667 46.9375,9.88159111870663 46.9371466742622,9.8850755479601 46.9336866590712,9.89409111870663 46.9329800075955,9.8975755479601 46.9295199924045,9.90242445203996 46.9288133409288,9.90590888129343 46.9253533257379,9.9107577853733 46.9246466742622,9.91424221462677 46.9211866590712,9.92742445203996 46.9204800075955,9.93090888129343 46.9170199924045,9.9607577853733 46.9163133409288,9.96495361328128 46.9121466742622,9.96909111870663 46.9128533257379,9.9725755479601 46.9163133409288,9.9791666666667 46.9166666666667,9.97973395453561 46.9144561767578,9.98276604546442 46.9105438232422,9.98418426513673 46.905017428928,9.98971048990887 46.9035993787978,9.99362284342449 46.900567287869,10.0 46.9,9.9993570963542 46.8978651258681,9.9964762369792 46.8938015407986,9.99509209526913 46.8757463243273,9.97873874240454 46.8744323730469,9.97296820746531 46.8785237630209,9.96036512586809 46.8798095703125,9.95630154079864 46.8826904296875,9.92703179253475 46.8839762369792,9.91321377224395 46.8964762369792,9.91036512586809 46.8951904296875,9.90630154079864 46.8923095703125,9.90014987521704 46.8904571533203,9.89230957031253 46.8813015407986,9.89102376302086 46.8770317925348,9.88814290364586 46.8729682074653,9.88653564453128 46.8676310221354,9.88333333333336 46.8666666666667,9.88333333333336 46.8625,9.88090888129343 46.8621466742622,9.87742445203996 46.8586866590712,9.86840888129343 46.8579800075955,9.86492445203996 46.8545199924045,9.84828694661461 46.8538133409288,9.84409111870663 46.8579800075955,9.8232838948568 46.8586866590712,9.81285773383249 46.8482883029514,9.8125 46.8458333333334,9.8100755479601 46.8461866590712,9.80659111870663 46.8496466742622,9.80174221462677 46.8503533257379,9.79825778537329 46.8538133409288,9.79340888129343 46.8545199924045,9.78159111870663 46.8663133409288,9.77083333333336 46.8666666666667,9.77048000759552 46.8732577853733,9.76668056911895 46.8770840115018,9.77464667426218 46.8850755479601,9.77535332573788 46.88992445204,9.77881334092885 46.8934088812934,9.7791666666667 46.9125)))",2001167710,2001167300,2000023010,2000023010,1198.1,1198.1,102.6,258.2,0,0,2,34194,2,23,232,2326,23269,232690,2326907,23269070,232690706,2326907064,23269070640,232690706400
1216,"MULTIPOLYGON (((9.6166666666667 46.7333333333334,9.61631334092885 46.7357577853733,9.60661892361114 46.7454786512587,9.6 46.7458333333334,9.60071987575958 46.7575568305122,9.61463487413197 46.7589762369792,9.62379048665368 46.7668165418837,9.62564290364586 46.7729682074653,9.63269042968753 46.7811984592014,9.63429768880211 46.7865356445313,9.63963487413197 46.7881429036459,9.64369845920142 46.7910237630209,9.64796820746531 46.7923095703125,9.65203179253475 46.7951904296875,9.66046820746531 46.7964762369792,9.66453179253475 46.7993570963542,9.67095404730906 46.8012908935547,9.6589762369792 46.8145317925348,9.65833333333336 46.825,9.65833333333336 46.8625,9.66887715657555 46.863067287869,9.6729166666667 46.8661980523004,9.67708333333336 46.8629686143663,9.6825866699219 46.8672339545356,9.68971048990888 46.8660993787978,9.69362284342451 46.863067287869,9.71159430609812 46.8618621826172,9.71335076226131 46.855017428928,9.71887715657555 46.8535993787978,9.72425333658857 46.8494327121311,9.72721048990888 46.8505672878689,9.73112284342451 46.8535993787978,9.73554382324222 46.8547339545356,9.73945617675784 46.8577660454644,9.75221048990888 46.8589006212023,9.75612284342451 46.8619327121311,9.76054382324222 46.863067287869,9.76445617675784 46.8660993787978,9.77083333333336 46.8666666666667,9.78159111870663 46.8663133409288,9.79340888129343 46.8545199924045,9.79825778537329 46.8538133409288,9.80174221462677 46.8503533257379,9.80659111870663 46.8496466742622,9.8100755479601 46.8461866590712,9.8125 46.8458333333334,9.81214667426218 46.8434088812934,9.80418056911895 46.8354173448351,9.80798000759552 46.8315911187066,9.80833333333336 46.8291666666667,9.80797865125871 46.822548421224,9.79409111870663 46.8086866590712,9.78504536946618 46.8079776340061,9.77951999240454 46.80242445204,9.77881334092885 46.7975755479601,9.77535332573788 46.7940911187066,9.775 46.7916666666667,9.7552174886068 46.7909901936849,9.75352376302086 46.7853651258681,9.74971076117625 46.7799872504341,9.73410474989152 46.7783952501085,9.73258836534291 46.7635301378038,9.72703179253475 46.7618570963542,9.71787618001305 46.7540167914497,9.71602376302086 46.7478651258681,9.71221076117624 46.7424872504341,9.69786512586808 46.7410237630209,9.69380154079864 46.7381429036459,9.68536512586808 46.7368570963542,9.67713487413197 46.7298095703125,9.66453179253475 46.7285237630209,9.66046820746531 46.7256429036459,9.65619845920142 46.7243570963542,9.65213487413197 46.7214762369792,9.6416666666667 46.7208333333334,9.6350755479601 46.7211866590712,9.63159111870663 46.7246466742622,9.62674221462676 46.7253533257379,9.62325778537329 46.7288133409288,9.6125 46.7291666666667,9.61335076226131 46.7324825710721,9.6166666666667 46.7333333333334)))",2001168540,2000511510,2000023010,2000023010,1198.9,1198.9,138.5,138.6,0,0,2,34195,2,23,232,2326,23269,232690,2326907,23269070,232690708,2326907082,23269070820,232690708200
1217,"MULTIPOLYGON (((9.20416666666669 46.775,9.20359937879777 46.7772104899089,9.20056728786895 46.7811228434245,9.1994327121311 46.7938771565755,9.19640062120228 46.7977895100912,9.19498257107207 46.8033159044054,9.18835076226131 46.805017428928,9.1869327121311 46.8105438232422,9.18390062120228 46.8144561767578,9.18276604546443 46.8299133300781,9.18703138563371 46.8354166666667,9.18390062120228 46.8394561767578,9.18276604546443 46.8438771565755,9.17140062120228 46.8561228434245,9.17026604546443 46.8605438232422,9.16723395453561 46.8644561767578,9.16609937879777 46.8730438232422,9.16306728786895 46.8769561767578,9.1625 46.8791666666667,9.17721048990888 46.8785993787978,9.1811228434245 46.8755672878689,9.18824666341148 46.8744327121311,9.1936228434245 46.8785993787978,9.20221048990888 46.8797339545356,9.21445617675784 46.8910993787978,9.21887715657555 46.8922339545356,9.22403225368926 46.8962293836806,9.22588738335506 46.90345831977,9.23554382324221 46.9047339545356,9.23945617675784 46.9077660454644,9.24387715657555 46.9089006212023,9.24903225368926 46.9128960503472,9.25 46.9166666666667,9.25331590440541 46.9158159044054,9.25513441297746 46.9087293836806,9.26028951009117 46.9047339545356,9.2625 46.9041666666667,9.2619327121311 46.9019561767578,9.25776604546444 46.8965799967448,9.2590016682943 46.8842827690972,9.26445617675784 46.8797339545356,9.27043728298614 46.8781989203559,9.27453138563371 46.8729166666667,9.27140062120228 46.8688771565756,9.27026604546444 46.8436228434245,9.26609937879777 46.8382466634115,9.26785142686635 46.8336798773872,9.27695617675784 46.8255672878689,9.29804382324221 46.8244327121311,9.30195617675784 46.8214006212023,9.31471048990888 46.8202660454644,9.3186228434245 46.8172339545356,9.32721048990888 46.8160993787978,9.33112284342451 46.8130672878689,9.33664923773874 46.8116492377387,9.3375 46.8083333333334,9.3375 46.8041666666667,9.3375 46.8,9.33714667426218 46.7975755479601,9.33368665907121 46.7940911187066,9.33297526041669 46.7892096625434,9.32742445203996 46.7836866590712,9.32254299587676 46.7829752604167,9.31631334092885 46.7767144097222,9.31701999240454 46.7684088812934,9.32535332573787 46.7600490993924,9.32464158799916 46.7558780246311,9.31075778537329 46.7420199924045,9.30174221462676 46.7413133409288,9.29825778537329 46.7378533257379,9.29583333333336 46.7375,9.29548000759551 46.73992445204,9.28995700412329 46.7454752604167,9.2850755479601 46.7461866590712,9.28159111870662 46.7496466742622,9.27674221462676 46.7503533257379,9.26909111870662 46.7579800075955,9.26078694661461 46.7586866590712,9.25659111870662 46.7545199924045,9.23578694661461 46.7538133409288,9.23159111870662 46.7579800075955,9.22674221462676 46.7586866590712,9.21909111870662 46.7663133409288,9.21007554796009 46.7670199924045,9.20659111870662 46.7704800075955,9.20416666666669 46.7708333333334,9.20416666666669 46.775)))",2000512670,2000512380,2000023010,2000023010,1200.9,1200.9,131.7,1281.7,0,0,1,34196,2,23,232,2326,23269,232690,2326909,23269090,232690903,2326909030,23269090300,232690903000
